ip,size,status0,status1,status2,status3,status4,status5,status6,status7,status8,metodo0,metodo1,metodo2,metodo3,metodo4,tamanho_recurso,detected
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
64233173168,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
661026145,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,2
661026144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
661026144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,2
661026145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
661026142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
661026144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,2
661026145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,2
661026142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,2
661026145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,2
14825190232,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,47,2
14825190232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,2
1162061417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57,2
3679254165,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
3679254165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,34,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,37,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,34,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,55,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,29,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,40,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,40,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,39,1
3679254165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
3679254165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,2
3679254165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
3679254165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,2
1141227434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
3679254165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,35,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,35,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,38,1
3679254165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,57,1
3679254165,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
3679254165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
3679254165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
3679254165,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
3679254165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
1162061520,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
1162061520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
3679254165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
1162061417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
1162061417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
1162061417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
1162061417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64233173166,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,2
64233173163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,2
64233173166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,2
64233173168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2
16919710842,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
16919710842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
11412413928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
114124132189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
114124132189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
114124132189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
114124132189,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
114124132189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
114124132189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,1
114124132189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
114124132189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
17658124134,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2
114124132189,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
114124132189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
114124132189,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
114124132189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
16823520526,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,2
16823520526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
16823520526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
16823520526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
16823520526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,2
16823520526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,2
16823520526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,2
12814209154,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
12814209154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
837234133,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,2
837234133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
837234133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
837234133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2
837234133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,2
837234133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,2
837234133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,2
837234133,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,2
837234133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
837234133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,34,2
837234133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,37,2
837234133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,34,2
837234133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28,2
837234133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32,2
837234133,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,2
837234133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
837234133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,34,2
837234133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,34,2
837234133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32,2
837234133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28,2
837234133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,37,2
5188210101,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2
1144212120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1
1144212120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1
1144212120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
1144212120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
1144212120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
368210071,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
368210071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
368210071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
368210071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1
368210071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1
368210071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
368210071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1
1162061523,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
1162061523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
2014923957,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
15920316916,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
1502421420,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,2
1502421420,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
21624466236,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,2
15485101212,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
15485101212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
1281413358,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
1281413358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2
114124238105,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,1
114124238105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
114124238105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
114124238105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1
114124205232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1
114124205232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1
27505936,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,24,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,3
27505936,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,29,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,3
27505936,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,34,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,34,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,31,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,31,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,36,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,3
27505936,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,245,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,246,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,38,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,126,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,134,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,132,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,140,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,124,3
27505936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,71,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
27505936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,3
